probability,move,scenario_no,loss,move_no
[0.15378115],5,19,[2.9485304],5690
[0.1865864],11,1,[2.9849496],5691
[0.39414778],5,16,[2.9903758],5692
[0.19150431],11,13,[2.8817778],5693
[0.9370534],8,8,[2.0889988],5694
[0.45830572],8,17,[2.944353],5695
[0.17833787],11,4,[2.9527667],5696
[0.19135204],11,11,[2.806692],5697
[0.15508556],5,19,[2.9475648],5698
[0.4354456],5,6,[2.9218843],5699
[0.17928788],11,4,[2.9521928],5700
[0.1935879],11,11,[2.8044684],5701
[0.18760364],11,1,[2.984784],5702
[0.43199342],5,6,[2.9212787],5703
[0.16017449],5,9,[2.9736724],5704
[0.19528791],11,3,[2.9417348],5705
[0.19181786],11,1,[2.9847217],5706
[0.16061537],11,7,[2.9823918],5707
[0.48477447],5,14,[2.923507],5708
[0.6547129],5,15,[2.9797509],5709
[0.19972771],11,13,[2.8813424],5710
[0.1946846],11,1,[2.984466],5711
[0.93625164],8,8,[2.0897405],5712
[0.4076601],5,6,[2.918767],5713
[0.26421294],8,18,[2.9265554],5714
[0.64908326],5,15,[2.9790266],5715
[0.20105496],11,2,[2.9281826],5716
[0.20099556],11,2,[2.9279487],5717
[0.35326418],5,16,[2.9884782],5718
[0.19918805],11,3,[2.9407964],5719
[0.1832089],11,10,[2.9825618],5720
[0.20250517],11,12,[2.9226816],5721
[0.18901011],11,4,[2.9510367],5722
[0.18288773],11,10,[2.9824743],5723
[0.19429402],11,1,[2.9838307],5724
[0.33485937],5,16,[2.9877942],5725
[0.33208117],5,16,[2.9876578],5726
[0.9376966],8,8,[2.0884037],5727
[0.32498807],5,16,[2.9872773],5728
[0.43579254],8,17,[2.9440973],5729
[0.18224674],11,10,[2.982095],5730
[0.6356576],5,15,[2.9770544],5731
[0.16402444],11,9,[2.9737463],5732
[0.16806792],11,7,[2.982077],5733
[0.19571847],11,13,[2.8791788],5734
[0.16594651],11,19,[2.948033],5735
[0.6380308],5,5,[2.3707502],5736
[0.40840068],8,17,[2.941557],5737
[0.3587698],5,6,[2.9158762],5738
[0.43514398],5,14,[2.9211013],5739
[0.19267893],11,13,[2.877068],5740
[0.19248891],11,2,[2.9241807],5741
[0.44518116],5,14,[2.9210706],5742
[0.18058006],11,4,[2.9500928],5743
[0.33995616],5,16,[2.9867105],5744
[0.64086866],5,15,[2.9771426],5745
[0.1576166],11,7,[2.9819326],5746
[0.64576614],5,5,[2.3633485],5747
[0.19103517],11,12,[2.922103],5748
[0.18271595],11,1,[2.9832115],5749
[0.65092075],5,5,[2.3584163],5750
[0.15024215],11,19,[2.9471474],5751
[0.18582061],11,13,[2.8724306],5752
[0.37966126],5,16,[2.987758],5753
[0.18688746],11,11,[2.8111148],5754
[0.18741027],11,11,[2.810597],5755
[0.18550466],8,18,[2.9281688],5756
[0.18151245],11,1,[2.9831443],5757
[0.18877146],11,13,[2.8702686],5758
[0.19304314],11,12,[2.921612],5759
[0.18397257],11,1,[2.9831016],5760
[0.29137075],8,17,[2.9364173],5761
[0.9336674],8,8,[2.0921319],5762
[0.17002563],11,10,[2.982108],5763
[0.19539277],11,12,[2.9207296],5764
[0.3000866],8,17,[2.9358318],5765
[0.66918266],5,15,[2.9801364],5766
[0.67423236],5,5,[2.3361366],5767
[0.1906122],11,3,[2.9429562],5768
[0.19547398],11,12,[2.918623],5769
[0.15569402],5,7,[2.9825697],5770
[0.4572364],5,6,[2.9221587],5771
[0.30480722],8,17,[2.9334416],5772
[0.3047086],8,17,[2.9328191],5773
[0.5276007],5,14,[2.9281652],5774
[0.18886822],11,3,[2.9423864],5775
[0.68318796],5,5,[2.3275917],5776
[0.418167],5,16,[2.9891791],5777
[0.3009795],8,17,[2.9288151],5778
[0.93275136],8,8,[2.0929804],5779
[0.16638325],11,10,[2.9821236],5780
[0.6897955],5,5,[2.321293],5781
[0.16541259],11,10,[2.9820619],5782
[0.4744603],5,6,[2.9239445],5783
[0.47623375],5,6,[2.9240386],5784
[0.18035027],11,1,[2.982746],5785
[0.1709456],5,19,[2.9489932],5786
[0.31566784],8,17,[2.9232154],5787
[0.17949535],5,9,[2.9754255],5788
[0.17254385],11,4,[2.9526598],5789
[0.3162688],8,17,[2.920849],5790
[0.69625187],5,15,[2.9836042],5791
[0.16303468],11,10,[2.981556],5792
[0.18472843],11,2,[2.9286852],5793
[0.9323862],8,8,[2.0933192],5794
[0.18227258],11,3,[2.9402845],5795
[0.18565807],11,11,[2.812347],5796
[0.2009527],8,18,[2.9294744],5797
