probability,move,scenario_no,loss,move_no
[0.15046065],15,15,[2.8470895],31564
[0.26697525],3,3,[2.7316008],31565
[0.12304442],3,1,[2.940502],31566
[0.12734418],15,9,[2.9375687],31567
[0.12871511],15,5,[2.9384246],31568
[0.1363697],15,16,[2.9688897],31569
[0.14658669],15,6,[2.9367986],31570
[0.14782844],3,7,[2.938277],31571
[0.12791142],15,9,[2.937553],31572
[0.20469166],3,13,[2.9426086],31573
[0.14777716],3,7,[2.9382448],31574
[0.12782192],3,2,[2.985224],31575
[0.14705151],15,6,[2.936713],31576
[0.13381931],3,17,[2.939905],31577
[0.12819576],15,9,[2.9374378],31578
[0.13328695],15,14,[2.9406548],31579
[0.12823127],15,9,[2.937364],31580
[0.12394411],3,10,[2.9687963],31581
[0.13363907],3,17,[2.9398477],31582
[0.1238648],3,10,[2.9687839],31583
[0.15221934],15,15,[2.84534],31584
[0.12959069],15,5,[2.9384537],31585
[0.12734517],3,2,[2.985211],31586
[0.15251707],15,15,[2.8450437],31587
[0.12400983],15,1,[2.9406025],31588
[0.14784871],15,6,[2.9364777],31589
[0.13411884],15,14,[2.9406455],31590
[0.13127156],15,18,[2.9540563],31591
[0.26684925],3,3,[2.7317262],31592
[0.1533776],15,15,[2.8441875],31593
[0.13834198],15,16,[2.9689069],31594
[0.12676448],3,2,[2.985209],31595
[0.13186263],15,18,[2.954045],31596
[0.20380273],3,13,[2.9426684],31597
[0.20382908],3,13,[2.9426537],31598
[0.12948556],15,19,[2.9802554],31599
[0.2676415],3,3,[2.7309442],31600
[0.13291416],3,17,[2.9398758],31601
[0.12534611],15,1,[2.9406004],31602
[0.26847827],3,3,[2.7301183],31603
[0.205105],3,13,[2.942501],31604
[0.26940626],3,3,[2.7292025],31605
[0.12802595],3,2,[2.9852114],31606
[0.12461152],3,10,[2.9687836],31607
[0.1317504],15,18,[2.954065],31608
[0.13166107],15,18,[2.954061],31609
[0.1255052],3,11,[2.9475088],31610
[0.1306599],15,5,[2.9387012],31611
[0.12586999],3,11,[2.9475036],31612
[0.12464394],3,1,[2.940605],31613
[0.2732942],3,3,[2.7253656],31614
[0.13014856],3,2,[2.9852083],31615
[0.13011234],3,4,[2.9758313],31616
[0.13034566],3,4,[2.9758277],31617
[0.12698554],3,10,[2.9688258],31618
[0.13073683],3,4,[2.9758031],31619
[0.153461],15,15,[2.8441086],31620
[0.13776073],15,16,[2.9689775],31621
[0.27599952],3,3,[2.722696],31622
[0.27644274],3,3,[2.7222588],31623
[0.21401255],3,12,[2.9711618],31624
[0.12967907],15,8,[2.9228451],31625
[0.1296143],15,8,[2.9228432],31626
[0.15353285],15,15,[2.8440387],31627
[0.21583232],3,12,[2.9711828],31628
[0.14839095],15,6,[2.9369302],31629
[0.13781163],15,16,[2.9689865],31630
[0.1398843],3,17,[2.9401426],31631
[0.14860378],15,6,[2.9368968],31632
[0.12999347],15,5,[2.9388096],31633
[0.14012043],3,17,[2.9401383],31634
[0.12992033],15,8,[2.9226282],31635
