probability,move,scenario_no,loss,move_no
[0.11732253],16,16,[2.8801417],367
[0.11427335],16,17,[2.9753041],368
[0.11700935],16,19,[2.9734988],369
[0.11827452],16,15,[2.9247277],370
[0.11842176],16,15,[2.9245822],371
[0.11774431],16,2,[2.9450848],372
[0.1136692],16,5,[2.928129],373
[0.12009001],16,6,[2.9505157],374
[0.11999365],16,6,[2.950343],375
[0.1172929],16,19,[2.973313],376
[0.11522803],16,8,[2.9013872],377
[0.11519622],16,12,[2.9574418],378
[0.11767917],16,15,[2.9218214],379
[0.11388691],16,17,[2.9748492],380
[0.11427119],16,18,[2.9850197],381
[0.11446374],10,10,[2.8830693],382
[0.11498538],10,10,[2.8825498],383
[0.11513721],16,9,[2.9802907],384
[0.11631935],16,15,[2.9193883],385
[0.11165293],16,3,[2.9847338],386
[0.11313962],16,12,[2.9572263],387
[0.11862036],10,13,[2.9270294],388
[0.11522214],16,15,[2.9173987],389
[0.11356877],16,9,[2.980216],390
[0.11619995],10,8,[2.89981],391
[0.12020464],10,13,[2.9263234],392
[0.11118978],10,12,[2.9567864],393
[0.11782523],10,4,[2.938189],394
[0.11441649],10,18,[2.9851751],395
[0.11293082],10,9,[2.979917],396
[0.11292214],10,9,[2.979796],397
[0.11285551],10,9,[2.979603],398
[0.12064293],10,13,[2.9243422],399
[0.11069495],10,5,[2.928584],400
[0.11078271],16,15,[2.9122305],401
[0.11390308],10,18,[2.985008],402
[0.11624859],10,8,[2.8971152],403
[0.11192444],10,9,[2.9785216],404
[0.11531959],10,19,[2.9736395],405
[0.11080061],10,3,[2.9848335],406
[0.1156611],10,14,[2.9579232],407
[0.11021946],10,3,[2.9847534],408
[0.11551832],10,4,[2.9368649],409
[0.10721467],16,15,[2.9087353],410
[0.10966737],10,9,[2.9773622],411
[0.10668251],16,16,[2.8907897],412
[0.11396281],10,4,[2.935761],413
[0.10649463],10,5,[2.927993],414
[0.11173622],10,19,[2.9735396],415
[0.10723437],10,3,[2.984313],416
[0.11238434],10,4,[2.9342144],417
[0.10486092],10,5,[2.927223],418
[0.10816383],16,6,[2.949954],419
[0.10742466],10,18,[2.9846814],420
[0.10653528],16,15,[2.9048707],421
[0.10831694],16,11,[2.9588542],422
[0.10831672],10,19,[2.97332],423
[0.10747443],16,1,[2.9507577],424
[0.10351334],10,3,[2.9838216],425
[0.10309539],10,3,[2.9837346],426
[0.10688546],10,8,[2.8941226],427
[0.10222791],16,12,[2.9554586],428
[0.10501839],16,15,[2.9015443],429
[0.10548151],10,8,[2.8927712],430
[0.10865322],10,13,[2.9262798],431
[0.10610497],16,11,[2.9581919],432
[0.1037728],16,15,[2.8988676],433
[0.09858862],16,7,[2.9524314],434
[0.10414347],8,9,[2.9757757],435
[0.10446196],16,11,[2.9576979],436
[0.10256758],8,5,[2.925094],437
[0.10331987],8,15,[2.8947442],438
[0.10707232],8,14,[2.9581609],439
[0.10346145],15,16,[2.8963377],440
[0.10496034],8,12,[2.9551],441
[0.10424326],15,11,[2.9565473],442
[0.10731123],8,13,[2.9273286],443
[0.10752018],8,14,[2.9577863],444
[0.1068835],15,5,[2.9237404],445
[0.106394],15,16,[2.8962767],446
[0.10611255],15,9,[2.9753592],447
[0.10479308],15,3,[2.9833074],448
[0.10653716],15,16,[2.8950787],449
[0.1075234],15,19,[2.973938],450
[0.10951326],15,18,[2.9851959],451
[0.10783264],15,15,[2.8896713],452
[0.10501242],15,3,[2.9831572],453
[0.10584288],15,13,[2.926861],454
[0.1061615],15,13,[2.926506],455
[0.10892297],15,19,[2.9736402],456
[0.10787969],15,12,[2.9543993],457
[0.10982149],15,15,[2.8876894],458
[0.11208273],15,18,[2.9850998],459
[0.10915757],15,9,[2.9751189],460
[0.11019894],15,16,[2.8900473],461
[0.1099244],15,11,[2.954931],462
[0.10919851],15,13,[2.9229212],463
[0.11435705],15,18,[2.984937],464
[0.10862558],15,4,[2.9341307],465
[0.11087575],15,14,[2.958093],466
[0.1138416],15,8,[2.8926728],467
[0.11183964],15,10,[2.9007475],468
[0.11167681],15,16,[2.8870313],469
[0.11083503],15,2,[2.9535477],470
[0.10841571],15,4,[2.933643],471
[0.11037444],15,14,[2.958161],472
[0.1088076],15,13,[2.919745],473
