probability,move,scenario_no,loss,move_no
[0.38378164],2,3,[2.9151409],13159
[0.20100586],4,7,[2.8085606],13160
[0.18487886],2,12,[2.9266841],13161
[0.18547845],2,12,[2.9264905],13162
[0.6405841],9,15,[2.9629536],13163
[0.91672003],8,8,[2.1078627],13164
[0.9335893],14,14,[2.0922318],13165
[0.19516204],7,7,[2.8039129],13166
[0.9340422],14,14,[2.0918121],13167
[0.6011263],9,15,[2.9618285],13168
[0.2964649],4,6,[2.9338508],13169
[0.3419582],2,10,[2.9980319],13170
[0.34078807],2,10,[2.998007],13171
[0.29378945],4,17,[2.8998475],13172
[0.43897974],19,19,[2.5648887],13173
[0.30592915],4,4,[2.694115],13174
[0.594612],9,15,[2.9605348],13175
[0.37229374],2,3,[2.910981],13176
[0.19810708],2,1,[2.9883454],13177
[0.1946721],2,1,[2.9883292],13178
[0.19595213],7,12,[2.9240105],13179
[0.93809867],14,14,[2.0880563],13180
[0.24320504],2,18,[2.99557],13181
[0.6104482],9,15,[2.9589934],13182
[0.18847047],7,1,[2.9881535],13183
[0.98527145],5,5,[2.044542],13184
[0.2719738],4,16,[2.9763901],13185
[0.44828066],19,19,[2.5556123],13186
[0.28560624],4,13,[2.8509836],13187
[0.26815915],4,16,[2.9762962],13188
[0.3019043],4,6,[2.9331977],13189
[0.4558219],19,19,[2.5483112],13190
[0.94036555],14,14,[2.0859568],13191
[0.985255],5,5,[2.0445573],13192
[0.3666754],2,3,[2.908764],13193
[0.37744904],2,2,[2.624513],13194
[0.18879403],7,12,[2.9208393],13195
[0.22358991],2,11,[2.9058878],13196
[0.9190711],8,8,[2.10568],13197
[0.9419378],14,14,[2.0845017],13198
[0.52591914],9,15,[2.956501],13199
[0.18725933],7,12,[2.9198186],13200
[0.2213971],2,11,[2.905267],13201
[0.29572484],4,6,[2.9315557],13202
[0.54910064],9,15,[2.9551399],13203
[0.28758267],4,17,[2.8998427],13204
[0.2168986],2,11,[2.9039235],13205
[0.3041761],4,4,[2.6958354],13206
[0.32004112],2,10,[2.9976509],13207
[0.5785586],9,15,[2.9532857],13208
[0.36132914],2,3,[2.908903],13209
[0.2881874],4,17,[2.8986952],13210
[0.3765037],2,2,[2.6253083],13211
[0.25938347],4,16,[2.9754272],13212
[0.29632255],4,6,[2.9301903],13213
[0.30676654],4,4,[2.6932614],13214
[0.3078424],4,4,[2.692199],13215
[0.21741152],2,11,[2.9008636],13216
[0.760197],9,9,[2.2547297],13217
[0.19781703],4,7,[2.8078494],13218
[0.36501527],2,3,[2.908235],13219
[0.3208798],2,10,[2.9976509],13220
[0.7628061],9,9,[2.2522564],13221
[0.30644724],4,6,[2.9303133],13222
[0.20248878],2,1,[2.9879866],13223
[0.4663483],19,19,[2.5378995],13224
[0.9846453],5,5,[2.0451179],13225
[0.19580442],4,7,[2.8073134],13226
[0.9417456],14,14,[2.0846806],13227
[0.76859456],9,9,[2.2467687],13228
[0.36856467],2,3,[2.906653],13229
[0.37681165],2,2,[2.625194],13230
[0.9414624],14,14,[2.0849423],13231
[0.1884755],2,12,[2.919066],13232
[0.27513698],2,18,[2.995938],13233
[0.37902957],2,2,[2.622969],13234
[0.27958292],4,13,[2.8598657],13235
[0.9847171],5,5,[2.0450518],13236
[0.91465354],8,8,[2.109782],13237
[0.26637846],4,16,[2.9762287],13238
[0.20817523],2,1,[2.9881268],13239
[0.3867675],2,2,[2.6151867],13240
[0.18326545],7,12,[2.9190006],13241
[0.9415666],14,14,[2.084847],13242
[0.63674116],9,15,[2.955079],13243
[0.6298463],9,15,[2.9547646],13244
[0.18527733],2,12,[2.918203],13245
[0.38243434],2,3,[2.9080794],13246
[0.22053273],2,1,[2.9882042],13247
[0.3042926],4,6,[2.929218],13248
[0.9169172],8,8,[2.10768],13249
[0.39925933],2,2,[2.6029754],13250
[0.77312106],9,9,[2.2424796],13251
[0.45290008],19,19,[2.5511632],13252
[0.26152435],4,16,[2.9757292],13253
[0.26149532],4,16,[2.9756207],13254
[0.22730443],2,1,[2.988173],13255
[0.40592337],2,2,[2.5964155],13256
[0.2283364],2,1,[2.9881399],13257
[0.1915102],4,7,[2.8091059],13258
[0.22888218],2,1,[2.9880846],13259
[0.2968429],4,17,[2.9004292],13260
[0.22882672],2,1,[2.987992],13261
[0.29263255],2,18,[2.9962902],13262
[0.3017196],4,6,[2.9268622],13263
[0.19742489],2,12,[2.9162936],13264
[0.22745454],2,1,[2.9877448],13265
[0.29062924],2,18,[2.9962542],13266
[0.30925715],4,4,[2.6908154],13267
[0.41739276],2,2,[2.5851011],13268
[0.7754489],9,9,[2.240281],13269
[0.25886315],4,16,[2.9744582],13270
[0.29884064],4,17,[2.8985422],13271
[0.37181315],2,10,[2.9987464],13272
[0.31083903],2,18,[2.9965158],13273
[0.27060544],4,13,[2.8627474],13274
[0.26528645],2,11,[2.9087498],13275
[0.25554144],4,16,[2.9742324],13276
[0.31140733],4,4,[2.6886232],13277
[0.2573819],2,11,[2.9081392],13278
[0.98493135],5,5,[2.0448549],13279
[0.24626039],2,11,[2.9072607],13280
[0.22384405],2,1,[2.9872751],13281
[0.20266548],4,7,[2.8117886],13282
[0.65036345],9,15,[2.9550064],13283
[0.7817638],9,9,[2.2343116],13284
[0.21412928],2,1,[2.987145],13285
[0.94027925],14,14,[2.0860376],13286
[0.4255606],2,2,[2.5769951],13287
[0.4069236],2,3,[2.915155],13288
[0.29791465],4,17,[2.8971868],13289
[0.41336274],2,3,[2.9151316],13290
[0.5745188],9,15,[2.9538748],13291
[0.2622202],4,16,[2.9738436],13292
[0.91566443],8,8,[2.108843],13293
[0.21871744],2,12,[2.9175355],13294
[0.9159999],8,8,[2.1085315],13295
[0.7838377],9,9,[2.2323422],13296
[0.31823048],2,18,[2.9966147],13297
[0.43123662],19,19,[2.5725265],13298
[0.24255313],2,1,[2.9870815],13299
[0.30026957],4,17,[2.894746],13300
[0.25535548],2,11,[2.903963],13301
[0.3705744],2,10,[2.9987187],13302
[0.93963844],14,14,[2.08663],13303
[0.31312078],4,4,[2.6869972],13304
[0.9853048],5,5,[2.0445113],13305
[0.2003457],2,12,[2.9158478],13306
[0.29802573],2,18,[2.9962661],13307
[0.19443823],4,7,[2.8125741],13308
[0.36503306],2,10,[2.9985912],13309
[0.22752862],2,1,[2.9867291],13310
[0.22583406],2,1,[2.9866812],13311
[0.24199216],2,11,[2.9019911],13312
[0.40490744],2,3,[2.9128995],13313
