probability,move,scenario_no,loss,move_no
[0.13071646],1,9,[2.9586105],419
[0.13106179],1,4,[2.9374008],420
[0.13129754],1,11,[2.9657717],421
[0.13149348],1,14,[2.8697932],422
[0.1315295],1,11,[2.9657555],423
[0.13161038],14,15,[2.9761593],424
[0.13321291],14,5,[2.9775686],425
[0.1346144],14,2,[2.9716609],426
[0.13588263],14,4,[2.936457],427
[0.13685362],14,1,[2.8664417],428
[0.13760367],14,6,[2.899469],429
[0.13799627],14,8,[2.9531996],430
[0.13837083],14,15,[2.9759827],431
[0.1385764],14,1,[2.8643267],432
[0.1385977],14,10,[2.928838],433
[0.13841961],14,19,[2.9604409],434
[0.1382027],14,3,[2.965085],435
[0.13789567],14,9,[2.9587164],436
[0.13798161],1,19,[2.9601552],437
[0.13856047],1,7,[2.9745746],438
[0.13901708],1,12,[2.9483771],439
[0.13947438],1,14,[2.8615594],440
[0.13966231],1,3,[2.9647222],441
[0.13983583],1,11,[2.965271],442
[0.13993295],1,4,[2.9348295],443
[0.13995576],1,11,[2.9650664],444
[0.14010331],14,18,[2.9342105],445
[0.14051871],14,17,[2.9690206],446
[0.14078693],14,19,[2.9586911],447
[0.14109339],14,14,[2.8566206],448
[0.14290121],14,4,[2.93358],449
[0.14441703],14,11,[2.9641144],450
[0.14577802],14,16,[2.955904],451
[0.14690089],14,12,[2.9489908],452
[0.14787027],14,2,[2.9725893],453
[0.14859462],14,19,[2.9576147],454
[0.14920385],14,3,[2.9638608],455
[0.14964001],14,16,[2.9556391],456
[0.1498635],14,19,[2.9567375],457
[0.15000968],14,18,[2.933705],458
[0.1501119],14,5,[2.978735],459
[0.15011096],14,5,[2.978657],460
[0.15007924],14,15,[2.9762368],461
[0.14998266],14,15,[2.9761362],462
[0.14976689],14,12,[2.9485798],463
[0.14952078],14,8,[2.955524],464
[0.14927143],14,3,[2.96243],465
[0.14893566],14,11,[2.962284],466
[0.14864099],14,14,[2.8490586],467
[0.15002656],14,11,[2.9618874],468
[0.15127249],14,10,[2.9339676],469
[0.15221192],14,6,[2.9084947],470
[0.15276036],14,1,[2.8681746],471
[0.1531223],14,4,[2.9323537],472
[0.15318418],14,3,[2.9613733],473
[0.15322268],14,1,[2.867413],474
[0.1530433],14,17,[2.9694862],475
[0.1528161],14,10,[2.9338086],476
[0.15241218],14,7,[2.9760456],477
[0.15199879],14,15,[2.9750628],478
[0.151439],14,12,[2.9476895],479
[0.15091185],14,12,[2.9474258],480
[0.15035956],14,12,[2.9468555],481
[0.14976396],14,8,[2.9556167],482
[0.1491754],14,8,[2.9554195],483
[0.14860712],14,2,[2.9730587],484
[0.1479309],14,8,[2.9546149],485
[0.14737368],14,13,[2.974869],486
[0.14663398],14,8,[2.9534783],487
[0.1460157],14,7,[2.9757626],488
[0.1453505],14,17,[2.9697964],489
[0.14475663],14,13,[2.9745758],490
[0.14402205],14,10,[2.93146],491
[0.14330348],14,13,[2.974229],492
[0.1424339],14,10,[2.93064],493
[0.141601],14,13,[2.9737148],494
[0.14064617],14,9,[2.9624918],495
[0.13974409],14,16,[2.9562001],496
[0.13878405],14,19,[2.9558582],497
[0.13791862],14,16,[2.9557967],498
[0.13706796],14,5,[2.978272],499
[0.1361876],14,17,[2.9689856],500
[0.13547936],14,4,[2.9345627],501
[0.13463208],14,1,[2.8643646],502
[0.13379358],1,17,[2.9684625],503
[0.13430363],1,9,[2.9616084],504
