probability,move,scenario_no,loss,move_no
[0.9998847],16,16,[2.0311222],10134
[0.99978703],11,11,[2.0312119],10135
[0.9998784],7,7,[2.031128],10136
[0.9997296],4,4,[2.0312645],10137
[0.9999559],3,3,[2.031057],10138
[0.99991024],14,14,[2.0310988],10139
[0.99979454],9,9,[2.031205],10140
[0.99988616],16,16,[2.031121],10141
[0.9998796],7,7,[2.0311267],10142
[0.99987984],7,7,[2.0311267],10143
[0.9997594],18,18,[2.0312371],10144
[0.9997912],17,17,[2.031208],10145
[0.9998318],6,6,[2.0311706],10146
[0.9996007],8,8,[2.0313826],10147
[0.99960166],8,8,[2.0313818],10148
[0.9998696],5,5,[2.031136],10149
